scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,23,0.8072789901583226,0.8063975155279504,0.5844751898487776,0.5943647521203048,0.48125669003653604,0.5223143572871358,396.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,24,0.2659408033826639,0.2488698425353797,0.2949140058338867,0.29325663539255115,0.5142811839323467,0.5062321440435851,434.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,25,0.13023655913978494,0.1365702479338843,0.14314113112490395,0.15631483177378383,0.49984946236559147,0.4998457300275483,302.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,26,0.5158333333333334,0.5093389740877843,0.45178778598502667,0.4605109387948265,0.5359880952380952,0.5232005990814373,152.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,27,0.8067076923076923,0.8189339425090425,0.5524808962631245,0.5613143772454963,0.4928923076923077,0.502153055396916,256.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,28,0.8642396571748968,0.7843069842522183,0.6227075607504975,0.6021113516855641,0.49145740718490927,0.51691713296793,382.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,30,0.4990513833992095,0.5257627965043695,0.3388700640155864,0.37118387864999797,0.48478260869565215,0.5053583021223471,224.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,31,0.41339901477832514,0.4985171624713959,0.37174799335555553,0.5029154566019229,0.5052955665024631,0.5093989321128909,286.0
Intra,Notch,NoArt,Burst,RF,Intra|Notch|NoArt|Burst|RF,4,0.6553725490196077,0.7928518532656411,0.577705721503137,0.7449799892747547,0.5467303921568627,0.7226006331976482,162.0
Intra,Notch,NoArt,Burst,RF,Intra|Notch|NoArt|Burst|RF,5,0.52,0.85,0.4724038510509098,0.8621085731363941,0.55,0.8641666666666665,60.0
