scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,10,0.49051004168245554,0.8839996532552001,0.4783180533775305,0.928227855630511,0.5649318344490759,0.9318252512899573,890.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,11,0.3646899512174834,0.8716927102925943,0.3691063031585577,0.8812733801257888,0.4637531074598956,0.88237976771008,1450.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,12,0.7806594304388422,0.9521234811839013,0.8330496391655196,0.9700351562051125,0.8507093519225872,0.9706625527333979,648.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,13,0.5312377353261657,0.8962340752156214,0.5215207026126519,0.9332084941999682,0.5352838778350938,0.936001965265554,1164.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,14,0.45994005994005993,0.9533075210302113,0.408577007731571,0.9257629247635185,0.5390936840936841,0.9232748814121912,1110.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,15,0.5785098365390337,0.9351278173383737,0.5244245632485697,0.906459989588449,0.5386735899290643,0.9034614002897495,1290.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,17,0.21125927802999805,0.9849581035648795,0.26704461306294996,0.9579649242916414,0.5228457297846454,0.9567008278063595,636.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,18,0.3063147412037644,0.9393783528843492,0.3104788476131507,0.949622236538227,0.5207253677581243,0.9501333910368596,1370.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,20,0.3749477408032275,0.9006344380828825,0.4091123122478891,0.9259040821621278,0.5186765053017277,0.9278345814573923,1580.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,21,0.43542041248016927,0.943905072249103,0.4146870772882538,0.9322500675982359,0.5315097831835007,0.9313722392284651,1232.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,22,0.5886312328492148,0.9308609465570802,0.5932529535495634,0.9417922334527626,0.6212484613450799,0.9425129307462893,782.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,23,0.3580197838761361,0.9255506334373693,0.4063114748214752,0.9450365460558737,0.5201080333228834,0.9465496396298825,980.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,24,0.25241362722387867,0.9402361332905412,0.2737053123551367,0.9402742041332365,0.46372154032629787,0.9404915626313611,946.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,25,0.3236572747788554,0.9312079003612833,0.34099508742996454,0.913746926919341,0.47650882637453246,0.9118189646558589,1418.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,26,0.34517036489326325,0.8973082072122549,0.39690219155529444,0.9410262244377494,0.5114511736208893,0.9442116777719896,946.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,27,0.5408981865397517,0.8871586616655831,0.5173693548727523,0.9222508521029095,0.5349082650731514,0.9253850496380167,1414.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,28,0.3800826193390453,0.9313667020193463,0.3386002647432552,0.9159216179145488,0.49484742122063025,0.9142518007008341,872.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,30,0.5440590062111802,0.9393806921675776,0.5241387471018646,0.8958195886229794,0.5255326662065791,0.890567265157429,1316.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,31,0.2945904184098481,0.9078299009962517,0.30741060576606893,0.9304441209170499,0.45148102479135266,0.9320867407998674,1088.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,4,0.3999434328848466,0.5395681167237701,0.31867393186783455,0.5187465983032016,0.4265890230383695,0.5237194929352543,825.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,5,0.3778188873305283,0.40996442083378515,0.27394369857430684,0.4076623951501131,0.4859390353919106,0.5066025960585023,261.6
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,6,0.27878716046688307,0.5009719829311214,0.3325760671151511,0.5110742919752612,0.45588503993129204,0.5263138859210252,1024.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,7,0.8797784204364545,0.8871662937929594,0.6548856094678259,0.6811955612596805,0.5352637845741176,0.5624483175541286,761.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,8,0.4966628145154915,0.5229618837489663,0.46677229096039075,0.49830846314969646,0.490330725384278,0.5016963748583828,1085.6
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,9,0.49815112561529357,0.40486941147439115,0.45876021918599796,0.44060949463769516,0.49380432178672395,0.4953953185248485,1185.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,10,0.6387380162097859,0.5548775623236935,0.5241966719559781,0.5326565955270182,0.46985624924534913,0.519623687759443,718.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,11,0.48765105648207996,0.5248238603686965,0.4612581733987324,0.5633084003787013,0.5622091182222337,0.5865284704889415,1196.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,12,0.5377512802936518,0.5413996384340287,0.4034194851406786,0.475923495882219,0.5075343584776755,0.5108659901103637,528.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,13,0.6406411275694934,0.6481747915599179,0.47374666022188794,0.4896229949248528,0.47585243491399903,0.5025624264479168,969.6
