scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,dummy_test_f1,dummy_train_f1,test_accuracy,train_accuracy,test_n,test_cm,train_cm,dummy_test_cm,dummy_train_cm
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,10,0.5667700258397932,0.5599555513850312,0.47692443889838276,0.5453010607307222,0.5116813239998463,0.4920740878905564,0.475688445921004,0.5374724307484423,2180,"[[424, 666], [478, 612]]","[[2245, 2115], [1918, 2442]]","[[528, 562], [521, 569]]","[[2224, 2136], [2240, 2120]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,11,0.48854827070557405,0.5443964734096541,0.4478108691136923,0.5611409144854991,0.5086124990144256,0.49997420068020704,0.5413480402244447,0.574839502618661,4210,"[[1191, 914], [1006, 1099]]","[[5435, 3545], [4091, 4889]]","[[1095, 1010], [1040, 1065]]","[[4517, 4463], [4498, 4482]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,12,0.39384164222873896,0.4034521718931475,0.35708048865823583,0.36810260704204917,0.5244668041687076,0.49047452521504675,0.4925923753665689,0.5036508555942703,1560,"[[461, 319], [473, 307]]","[[1885, 1235], [1862, 1258]]","[[385, 395], [361, 419]]","[[1583, 1537], [1606, 1514]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,13,0.393786283891547,0.40890604890604887,0.30424522750748534,0.3222743472577556,0.5040682757433285,0.4948804975353034,0.49994896331738437,0.5021525096525098,2790,"[[842, 553], [842, 553]]","[[3326, 2254], [3302, 2278]]","[[689, 706], [687, 708]]","[[2857, 2723], [2850, 2730]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,14,0.6866373350094281,0.5321771062279537,0.5673590290987803,0.511573862991944,0.48868651348878867,0.4962476277310808,0.5167504714016342,0.4932777083709287,3360,"[[535, 1145], [486, 1194]]","[[3362, 4038], [3462, 3938]]","[[834, 846], [864, 816]]","[[3768, 3632], [3759, 3641]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,15,0.43169591475313507,0.4944144548386615,0.37639148647097337,0.42007912434057315,0.48629594561420236,0.49448285460818653,0.5017101426140629,0.4914595595816322,3370,"[[965, 720], [959, 726]]","[[3292, 3448], [3407, 3333]]","[[841, 844], [872, 813]]","[[3447, 3293], [3443, 3297]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,17,0.4214750587977411,0.42621890434734944,0.45922073815748865,0.48113759632653236,0.49526055801226987,0.49825214837407766,0.5376052726616107,0.5405289136848312,3190,"[[1026, 569], [920, 675]]","[[4173, 2207], [3657, 2723]]","[[795, 800], [808, 787]]","[[3286, 3094], [3235, 3145]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,18,0.2894859813084112,0.32220848918523337,0.2459492408940133,0.32926047886698334,0.4996107157607999,0.4961950420595874,0.5169890100380755,0.4995870331219169,5050,"[[1845, 680], [1749, 776]]","[[7273, 3467], [7282, 3458]]","[[1304, 1221], [1274, 1251]]","[[5411, 5329], [5436, 5304]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,20,0.8934356375026603,0.9051033642066176,0.6435421278084814,0.6493426035811752,0.5033409616586961,0.4960560391008716,0.506580349812423,0.5112541673744929,4620,"[[275, 2035], [245, 2065]]","[[1085, 8155], [877, 8363]]","[[1183, 1127], [1153, 1157]]","[[4636, 4604], [4672, 4568]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,21,0.5516195515088129,0.641433841520798,0.43697659005664546,0.5828623404869749,0.5219913716998947,0.48813039836713734,0.4893437714684138,0.5421223414266892,2890,"[[617, 828], [648, 797]]","[[2560, 3220], [2073, 3707]]","[[744, 701], [687, 758]]","[[2911, 2869], [2987, 2793]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,22,0.6200046457607433,0.6062252027985979,0.536693183606148,0.5381807319402279,0.5014697872918363,0.4946247969772471,0.508774099883856,0.5219923959027655,2050,"[[407, 618], [388, 637]]","[[1796, 2304], [1616, 2484]]","[[480, 545], [499, 526]]","[[2100, 2000], [2095, 2005]]"
